Country Name,Country Code,Benua,Income Group,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Lebanon,LBN,Asia,Lower middle income,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,959.1539018674424,771.0011212455208,789.5263384847376,1278.4212574563337,1559.3810062844643,2078.638642155623,2467.769427205772,2958.7426395746165,3393.050907493587,3834.059078753098,4124.855278925752,4086.938727896333,3986.835139410256,4009.5592975110153,4290.852838032664,4437.715885075258,4600.683714129933,4602.198046379449,4635.251411748604,5125.25809960149,5912.045328208416,7090.854938566208,7625.810515511655,7834.96257108993,8406.984056081175,8162.379293613964,7577.641330236905,7714.109999880404,8089.012088155,8608.21084982387,9174.536662047589,8905.880054974366,5561.19166950397,4045.3739106623375,3654.358455348785,3477.7248984268376,,
Liberia,LBR,Afrika,Low income,GDP per capita (current US$),NY.GDP.PCAP.CD,167.1714982246942,157.5046864951011,160.2803250353581,163.13126622313254,173.9264902740428,177.56243242489677,184.5836891594048,192.15074699930432,198.64710483448508,214.71791159096395,220.2938481300573,227.0782014484631,238.61097966512605,244.3617279241823,299.41366067333104,345.6489356417719,347.49845666429826,381.08910493035467,394.46807831939225,434.69976445936993,443.0271716565945,426.0549397619468,422.4461425093383,390.7597266971444,390.4079579922257,379.95147596181096,364.2886691897938,409.2159400714025,424.325719336919,312.2892553908917,172.86761012327835,177.86700659027926,107.842801384441,74.42720286424088,61.49043130746704,62.14381406275788,71.40652487200359,122.62799374551643,134.67539335251846,156.57316694569627,298.48534057894545,300.46382859898296,299.5364455396212,239.7795566770913,284.1402239924584,287.4873334413809,320.55808618514965,374.2113081042777,451.7138562832848,448.3863670255448,492.2528080337235,568.0878655200041,638.3687514620826,710.7445709278632,706.7144900645072,692.590082351257,714.6130631456588,699.2690957274035,692.2031271297944,658.1641807705065,616.787867006715,667.9661051431905,744.617175237387,799.1944702296419,851.4977238702063,
Libya,LBY,Afrika,Upper middle income,GDP per capita (current US$),NY.GDP.PCAP.CD,269.038073094669,285.3415808827769,382.0845057274447,527.8619395044274,764.8983894208452,1000.5347407910288,1250.600188216727,1436.618032569417,1971.8663254869657,2174.950457160407,2209.581175805797,2442.5828082671824,2829.8014519455896,3727.385498781981,6213.500274906173,5720.626911352845,7017.743407345574,7783.46009141417,7251.837541562594,9442.75933267842,11959.522269078336,10044.041004272663,9063.698512677343,8927.364427853623,7811.069373400394,8087.363067929044,6018.913452155231,6464.7328401846,5736.282439922782,5792.579163131304,6502.278865654206,7039.833919705958,7302.689086792258,6477.87035840641,5933.291213540774,5205.257063787405,5591.020275445585,6061.813660335979,5301.083547755588,6894.518755347579,7214.100403770844,6312.800304989652,3718.294346967551,4674.099432003214,5773.763332342814,8079.249573290012,10048.84804342891,11144.94484134354,13906.1407818125,9551.054038697546,11600.906864947192,7593.839152570198,14975.890279514448,11951.713412601106,8926.420745914742,7458.489177563744,7525.8029930821585,9965.832367297568,11196.585481084374,9963.194890844828,6650.338105853479,4935.827873498015,5986.636948512581,6026.515187088119,6569.164086786484,
St. Lucia,LCA,Amerika Utara,Upper middle income,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,1428.2032892142709,1604.7772844233896,1489.4613836825442,1575.7416352406915,1979.1250401873144,2202.2812536830143,2590.693315249278,2818.914751180733,3182.44170096022,3565.010157837162,4204.571618631115,4398.679068977233,4759.838678082956,4764.724648392183,4892.067336374691,5147.920240222949,5244.016650860757,5282.370114020056,5672.513737707658,5882.833989686486,5879.56191426207,5570.452470981062,5567.89428424719,6058.606220593261,6494.600348678856,6863.4364191934455,7611.178566753192,7964.382114801171,8516.960754887867,8250.521807327345,8673.687203405294,9128.994420116123,9260.300065517144,9577.217337543578,10044.82183776766,10334.986082391815,10638.12693966526,11333.112382210158,11642.69847277694,11794.059722980532,8411.07474936367,10459.132124809184,13103.824314747177,13554.768478493274,14181.630335159798,
Liechtenstein,LIE,Eropa,High income,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,4262.032206403339,4856.009043233604,5645.232664188511,7282.373559601479,8271.735315427964,10332.512868137765,11326.348843121912,12416.869302052311,17456.93094870893,19674.412683944745,20958.739530266572,19929.41028023509,19885.6126562976,19814.853848996085,18898.36786933913,19684.26268522877,28612.886500479468,38206.22694672891,41568.54411827548,39551.6404002324,49457.56093432035,50811.7464531317,55057.11106256542,55604.54799720494,63935.99024454616,78909.70433777182,80688.71824903759,73590.86202897131,78302.99059058478,82682.28488217702,76087.91111420198,75067.80016800432,79795.1785891101,90108.36736470077,100280.8313567052,105295.0570276112,114167.93921130097,130492.5953495174,143249.22730209335,126024.71456746632,141089.81284901407,158066.36937916293,148842.03514434196,172823.60779464812,178735.15302090783,167187.15730982038,165375.4913962594,170547.092298954,174988.77508344554,166907.83930501563,164671.0935534544,201944.83033507597,188055.003235348,206780.59035338453,,
Sri Lanka,LKA,Asia,Lower middle income,GDP per capita (current US$),NY.GDP.PCAP.CD,145.92870130576796,145.90094513999847,141.3831978378836,119.35233235346502,122.94180899854422,155.5669847554785,156.60603217718267,162.29482306661131,153.4876474865497,163.6065798752903,186.9007918245457,188.76080216773929,199.3828928812296,220.1702392083373,268.6509050047535,279.8215826003204,260.3014950102613,292.1489924967876,190.99646463695095,230.7750693702515,271.0552900736846,292.4513597576804,311.9578788892782,335.8231517146467,391.36961756985846,384.6115376891965,407.164600454213,419.8244094436653,434.0155527805372,430.0238897381804,491.21368623849327,546.2925155708858,579.6551176182833,607.2318471028458,678.2680120202053,741.8382552934553,776.1923710575871,827.0357560586306,847.5335778438607,829.3563795275392,860.1998843047694,803.5440266273846,834.9360149053377,946.3822551280718,1028.6206813255512,1207.219947641648,1388.8973911993205,1578.6345112539152,1973.5847690128733,2026.6593995070184,2808.3624450370944,3224.9574515049626,3327.7761369128284,3739.4318110020176,3972.0437573646377,4057.715834623104,4149.191907755932,4398.888280687147,4358.560959060474,4081.947727220029,3847.6013769563942,3996.962400149092,3342.636502538553,3798.8901657301135,4515.56787322732,
Lesotho,LSO,Afrika,Lower middle income,GDP per capita (current US$),NY.GDP.PCAP.CD,46.95178026884662,47.046463633208376,53.54212543649346,58.407695793138735,62.6207647163176,64.25549772039105,64.29516518308716,64.83932538628713,64.809251529746,67.09503602800906,67.44019757612632,72.40764462484236,73.95661897832414,106.99129225191272,128.66661821469287,123.23137521872664,117.82507769224507,149.86046025112432,200.8454135216816,212.3709383853733,306.8155659700652,299.8393268470178,233.93989239772495,252.0177480633759,210.99849541428824,165.37392188202685,191.37575818405332,236.45103263607896,270.36712009928965,279.0352525394205,329.5637851572028,382.2912477391423,443.6242971955764,439.3654106814824,455.593586203956,513.4134487961745,479.6713946257066,501.9813889009648,464.6837455482647,455.6500543873765,442.77954577908105,412.6774736768215,388.9233498513496,583.2700362002877,766.6858209282425,861.3814964149951,925.4674855028424,861.1884208995633,898.482517882593,878.8479505377716,1119.4755779304196,1280.733909315806,1217.9307122894418,1151.0373583722674,1173.5377928819005,1121.1985134251822,992.4918406784652,1069.366732475424,1170.6556970281936,1082.0570677751584,918.5825747044472,1066.5864514382265,1030.1258294775712,916.2829769838036,971.9077182482896,
Lithuania,LTU,Eropa,High income,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2182.6915693150504,2340.6754597000763,2844.162867974923,3180.6449855525525,3127.5117666718324,3300.636349285588,3532.527873632422,4148.130914850149,5507.474341876524,6734.574870619461,7857.031487864918,9210.10118229413,12295.121277936596,14955.534546292096,11854.371105309569,11829.12260945704,14261.843378732545,14288.185349313851,15636.525258604766,16446.164718166307,14269.803987828654,14934.27028404284,16800.151024609866,19247.231536796684,19608.794394555272,20428.64781573941,23870.459485172207,25085.78406349905,27786.00578292757,29384.01895986633,
Luxembourg,LUX,Eropa,High income,GDP per capita (current US$),NY.GDP.PCAP.CD,2261.177418365942,2241.3600322142265,2331.556858019246,2461.9011238448697,2779.184397463263,2803.853046117653,2925.2220472347717,2934.528321110068,3202.505948528254,3690.171826200618,4298.033897421024,4435.398008236809,5486.720627890889,7447.213017866641,8966.728958790474,8701.304731392487,9490.6903118849,10486.335789109511,13034.388207961414,15204.330819199422,16531.114898839685,13837.12998146172,12590.976795620389,12374.030423440849,12126.939198790937,12481.965844855944,18149.86925002392,22443.43146330117,25219.354278173152,26618.069577496783,33465.47820791899,35747.337799206645,39570.86156659859,40066.72425187729,43933.23544273601,51032.34963531796,50444.3591236175,46641.6408754876,47445.38108120512,50872.44926846243,48659.59887532334,48440.14201513551,53005.73392091787,65689.32145369114,76544.91708684732,80988.13762308584,90788.80048761448,107475.32029797773,120422.1379341569,109419.7469531064,110885.99137872108,119025.05720346652,112584.6762709582,120000.14072985917,123678.70214327476,105462.01258442264,106899.29354955172,110193.2137972278,116926.75959390483,112696.649059674,116860.02817235976,134965.81544215154,123719.6589159963,133230.6191788991,137781.68165912307,
Latvia,LVA,Eropa,High income,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2256.773603870537,2360.1714816213007,2609.8930869719456,2893.7999871656257,3063.8979459970724,3278.178964408034,3504.6182946239664,4003.609357835385,4914.57992829302,6109.732651868175,7283.787381276217,9211.7374468148,13370.978945250785,15677.608086450567,11996.032272977303,11188.4191700977,12902.57405333702,13329.349993127104,14484.47152821325,15185.81458123595,13321.975314061565,13838.526682327232,15132.495833398172,17252.171042862567,17294.975160096918,17564.232154935427,20261.888778891636,20221.103686109032,22710.263754419742,23409.084515477494,
"Macao SAR, China",MAC,Asia,High income,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,4486.541208636002,4207.253008170988,4611.494973555727,4701.664342233869,5175.156460685059,6380.071140163616,7242.91715984991,8322.563801958628,9692.43538809962,10707.378675077442,13249.838741034897,14754.182590633256,15905.261542148202,17215.117852227482,17289.551795691747,17415.698281097797,16094.99138445938,15318.600677036828,15731.40816337715,15810.722766656158,16814.992642413417,18589.899833053376,23407.19936921936,25681.21673152215,29813.78771679328,35400.23346594085,38888.51180445027,40354.281029367325,52596.2250160214,67046.72842921011,76058.0224963659,87107.83130636263,88355.31817644459,69902.96057412325,68911.67559196283,77570.98761669769,83588.28750090144,81882.69645238694,36883.66525785429,44884.89616023926,36806.891255460985,67216.36311121237,72004.74370207335,
St. Martin (French part),MAF,Amerika Utara,High income,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20930.58211777581,,,20638.770588237883,,,,,19033.06496348889,,21668.377652532254,,,,
Morocco,MAR,Afrika,Lower middle income,GDP per capita (current US$),NY.GDP.PCAP.CD,174.784133911133,169.318435668945,193.647811889648,210.635650634766,216.263046264648,221.967697143555,210.824432373047,217.304306030273,227.120864868164,246.799652099609,260.26513671875,279.167236328125,317.074066162109,380.527801513672,456.592529296875,521.838928222656,543.368469238281,610.750366210938,712.879638671875,834.812133789063,1109.88220214844,884.443237304688,856.569763183594,766.529602050781,681.909729003906,673.2900390625,855.169311523438,937.457153320313,1086.03527832031,1091.27624511719,1229.07104492188,1292.23376464844,1327.02954101563,1226.43054199219,1358.79443359375,1466.78820800781,1596.83239746094,1426.30114746094,1668.49755859375,1635.65673828125,1499.107421875,1506.24523925781,1596.02062988281,1941.87255859375,2183.55541992188,2242.98828125,2438.12646484375,2755.5859375,3183.20043945313,3119.58862304688,3067.9853515625,3301.98876953125,3164.17724609375,3379.7431640625,3435.40698242188,3146.24780273438,3140.85546875,3296.52661132813,3501.69799804688,3508.09765625,3268.0302734375,3785.93627929688,3463.1376953125,3813.72607421875,4153.1943359375,
Monaco,MCO,Eropa,High income,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,12098.201875358662,13334.399838672569,16187.430650039736,20882.021346649966,22347.89990545012,27920.743603673505,28396.379404031548,30875.47642919641,37607.78868754318,44989.96532392489,50813.9342272643,44157.42673695181,41479.49844229001,39075.83564090088,36582.3672009832,37689.8648613491,52082.4508807502,62456.07088489968,67180.57637135676,66815.71044982727,81734.86649680113,80997.25209248715,88614.92636722299,82685.4559266948,86703.81305294744,99032.23750540914,98561.01374256574,88581.70446836072,90947.20512244376,89698.19935753023,81789.0206522549,82402.78095701894,90051.44598774679,111110.45131224942,125160.22808759804,130538.74258711666,143083.4611072016,184558.556593338,204263.7971142944,169150.26734461568,161853.9206222442,179363.9842215126,165444.65137877085,184940.66380471824,195693.57073889396,170437.10118826115,173604.75355591517,170663.3752478725,188298.31566843708,193746.78564741169,176891.88653849173,223823.3639602262,226052.00190520077,256799.78861280595,288001.4333690406,
Moldova,MDA,Eropa,Upper middle income,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1206.5020870497744,1037.8995033624503,778.0176674201016,796.9893888483364,573.7986472013042,593.5931770491607,575.1454551390186,657.2921345979496,578.7346275621932,399.4998185963363,440.5386839803724,507.4040762528191,570.7998661882931,682.319095965299,897.1784947494684,1034.391977469929,1183.02481442894,1531.2161859074763,2110.5530535385687,1898.4397571098812,2436.7993510242086,2941.362240660208,3044.8084324814986,3321.0439779571934,3289.9575856877727,2749.55137054338,2847.087947704789,3453.267277202941,4156.449819566462,4405.334181621547,4375.778893052403,5274.605821953523,5744.296184344349,6799.585946445756,7576.195894133255,
Madagascar,MDG,Afrika,Low income,GDP per capita (current US$),NY.GDP.PCAP.CD,131.6920183296099,133.27123288282533,137.30800731643396,137.43356353364942,141.53466913200157,143.24572203030496,150.69008069272112,155.86068836485424,163.58848529531943,162.90475258996267,166.64554420651834,174.62959414506545,189.64026202846537,226.8182557253824,255.3366381206044,294.99290576780675,273.52267818553463,286.89632096228047,314.9832412494288,396.3987119329972,577.5927009585154,512.9139299832129,500.6426069654452,476.1186713405838,385.40818101062126,364.46910191310553,404.9592714229655,290.83153107934777,280.5283983576535,271.3061832769821,326.0992532219784,262.0244023804787,290.2120463948005,307.8876030964413,258.7238064345055,273.1496539459756,339.87728366360767,284.3718439672442,284.1929231398516,267.360530991414,280.28290555964884,319.28327823565746,304.9417773984449,352.62009584992484,272.2007485885601,305.812074924388,324.1468748826037,419.548001431865,512.579800058444,446.31523837059217,450.0093916457256,506.16369155930926,493.5111629042107,515.3015893618319,505.6849225034353,445.3200694805676,453.97071452246337,491.8668487189288,500.4571855291595,499.8188376225341,450.7716152015095,483.4694633511948,503.5145334729596,508.7184277055908,544.9875010033838,
Maldives,MDV,Asia,Upper middle income,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,156.8592369341536,169.7674185611313,192.23884863939372,228.689027239389,281.4846324369277,171.4251219223981,151.8350591781946,137.25918983424296,156.0531838804235,240.23050939125287,257.61261964352474,264.14751759928737,274.8265685984833,322.8405789940297,594.4882468826523,668.8301350903077,720.4522011332552,692.4598388923629,799.0825017192836,870.3783181805635,956.763019768672,1054.334138287588,1194.2325242812988,1316.6145487739952,1419.392765134082,1554.6094275460391,1716.7428175371604,1898.4322501052625,1980.3844839675075,2124.060075306314,2213.8123505317794,3033.9323450703646,3076.0700716010097,3548.5767011055987,4070.2609459446007,3796.515465246436,5018.943354091592,5758.102869330527,6757.432809292917,6734.03165601895,7173.596018446917,7424.5204109709985,7461.29703686309,8236.081779441261,8939.074165714721,9644.906550281454,9947.807447317393,10509.628805811955,11423.283842702867,11740.272402978468,7393.888654393296,10176.143882547023,11786.019149298254,12587.612603865124,13379.351357722368,
Mexico,MEX,Amerika Utara,Upper middle income,GDP per capita (current US$),NY.GDP.PCAP.CD,355.07519956301786,373.71221699547095,388.4567024114983,419.55206632484885,480.7042144377452,505.8544194988164,544.9358541934495,575.7690375344182,615.9229121288416,659.7175068511704,699.0068454850287,747.9123610032542,836.5696734461385,993.0428795484256,1256.102806013292,1491.970486111111,1465.498778624739,1314.620444816446,1604.4092045248242,2049.2646887181627,3054.6216229178413,3829.144375441285,2620.957933929473,2169.8528527922285,2506.307427547546,2601.708252266837,1756.9356336749076,1888.2631431041,2278.812227209922,2725.055722754416,3154.46920349038,3708.842054815697,4220.566436770572,6048.348403880993,6202.365883728625,4183.878477274793,4674.367927336813,5567.355995166675,5832.693420044676,6499.971829504254,7524.027138009098,7952.76479510706,7983.033983817592,7434.0746485155005,7849.667596495654,8671.758918851627,9512.635753466991,10134.332713811857,10523.768540324383,8423.569332147112,9728.800783770816,10664.49440323125,10744.133524268636,11216.800850542808,11391.3773497683,10021.238611882723,9097.923976747688,9649.278167724024,10084.793756202112,10369.555358527135,8841.270750398684,10314.050672211482,11405.79404737593,13860.95978093256,14185.781224852855,
Marshall Islands,MHL,Oceania,Upper middle income,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,373.2128717265868,390.1741847128306,415.7074024674892,472.20886050201375,601.5785895003163,638.1930488644184,671.8347581510677,724.2194868487064,770.9177687528203,859.0135853117224,867.9616884382921,968.86029296936,1045.5430128454652,1199.3048174427624,1244.870946393117,1162.019014326951,1425.164180624141,1542.64230430097,1670.2818931499728,1670.2152067177535,1758.4082099083555,1810.6346558988764,1963.072346296456,2112.012400993778,2265.069584171697,2490.987444577964,2272.8446950281905,2230.7537708845084,2254.160548705674,2257.920003187124,2264.7911489764524,2394.345011051777,2566.067087992222,2539.330738395399,2566.082910158136,2658.652178938851,2754.269887675027,2892.2840395887383,2817.6052277532194,2906.6302697091446,3095.4576896472217,3319.398154391508,3514.265154903829,3677.9069079142087,3735.239778295445,3764.344262295082,4229.809889119453,4592.834576285757,4858.120790548747,5292.339855023065,5661.96787336674,6315.312796035342,6455.660621857624,6793.244958958559,7726.336688777937,
North Macedonia,MKD,Eropa,Upper middle income,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2277.303723143139,2402.1351765637846,1198.928298462569,1336.6477564146294,1786.3548833491384,2355.247053711382,2306.533669576349,1959.560737821876,1875.816627359884,1915.392810609958,1861.89899780644,1823.0226768263635,1989.1353726515904,2445.3628640001334,2818.5814561241964,3120.984013942332,3440.441105796795,4204.113287604519,5026.4202989872965,4799.78722768888,4833.365867599679,5416.866729316594,5049.826538615697,5626.261156648935,5925.385922180148,5262.686719286744,5598.486226179673,5955.297386345096,6713.989253989887,6718.858266354576,6659.596510707756,7620.802969775082,7606.237525379702,8674.358463274853,9291.85661671864,
Mali,MLI,Afrika,Low income,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,45.98544487029136,56.51375304663309,55.02268595141246,57.32078707627437,61.966462690906965,75.0521043387011,85.44408765066144,80.22522140871162,121.49757266542174,134.92757516547462,148.0526945728071,169.1233190712787,216.32073414631083,359.12056332084984,290.4786055349612,213.7739569076072,186.27602889902607,169.0677805980109,190.3774541582713,250.0139202027547,280.7232624136784,307.0193716069578,313.87132769651095,353.9032524313393,381.9935346703245,385.2786544893009,372.41225765555896,266.4553401676933,331.1931124109205,359.66209604764805,320.7515229782799,356.6470440253216,364.4156784275563,304.6528701942707,346.2245542510219,378.1916786282853,441.9103584750949,495.0062946806455,548.7303828427251,586.9854155152636,670.8533949734791,767.1948389500897,787.4825642873977,797.151541135109,938.292902583696,872.506092465564,901.9209576448312,947.9150332883246,838.1198694010295,872.4685871716532,924.0575316922836,996.3792921369012,971.9493186380917,953.2429432909744,1027.2734536535686,976.914116406452,1043.9533853528012,1094.6194926579924,
Malta,MLT,Eropa,High income,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,828.4447258826305,874.0617270241006,975.720378043786,1143.6667964346736,1245.318230286059,1560.1051911510706,1726.5594484530257,2037.8641908694983,2558.734554684279,3195.514316115163,3948.265726895037,3898.368539978639,3787.9164770312295,3526.913951393541,3332.820183879216,3322.308796328577,4194.534802362956,5083.801793080128,5814.44775940093,6040.840542299864,7192.389946939621,7558.759215831641,8220.334039246656,7296.351111274892,8000.345328660404,9828.323547195168,10061.850192140975,9893.188989986884,10408.115738014918,10609.110447729903,10348.485890240292,10357.702589173052,11251.202529641632,13593.97871556824,15212.13134384975,15831.344048672005,16653.603692968776,19444.174195838164,22315.3104212988,21176.321826267234,21946.60696360292,23516.969123430204,22878.313086652117,25415.55668677314,27424.5765646694,25529.681333771685,26459.07709299876,30317.24431755425,33382.26774992672,32421.91797522615,31823.436393450476,38096.83607351193,35638.8869457406,40905.80595850569,43898.57818085967,
Myanmar,MMR,Asia,Lower middle income,GDP per capita (current US$),NY.GDP.PCAP.CD,25.08477572236225,27.265454122387265,27.94700396954308,25.803984435399716,17.332200623643455,15.117863232648386,11.8013216738981,16.5453805372426,21.54534100072645,21.51031805279368,20.724278276802583,21.12575175132662,23.29413027449437,24.796562884743512,41.4076276435663,35.163291569876044,39.16600837158228,27.86008671937905,29.25623110441513,29.21367578588478,31.246239288109333,32.81277904435814,42.95354149018616,39.29086861612648,36.32557684436364,40.38214126036629,42.41937358928741,41.14781372246021,39.92360888780039,51.34432850346149,53.12254010945059,51.2408970610106,58.88967395588833,76.21288948259803,105.39156111415902,124.1434803905097,141.8972675803673,108.03977029203244,145.95083038375694,189.49015584906664,196.6195806252842,141.52566070572198,146.59839036444865,224.2926889124093,224.5088114133274,252.6851930607284,303.4950871192538,419.3757807250424,658.4424872297052,758.4429357892551,1010.5341734340147,1213.6289870337605,1202.6658960055008,1199.0956159705486,1293.000423197137,1166.7330554793548,1229.1971349132812,1272.82241815234,1298.2131032767466,1425.9895424166807,1490.216835994695,1242.7213439950965,1158.0500505597558,1233.1966620926912,1359.0500156010662,
Montenegro,MNE,Eropa,Upper middle income,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1375.3261681344216,1405.816326698536,1367.9025733509702,1627.065119119869,1909.5987018617889,2106.6350684522995,2789.159064835086,3380.1651213585906,3674.617924279698,4418.849515216819,5971.846389534674,7359.951189608691,6700.114050523948,6678.639308007582,7265.51668681954,6552.4807171090415,7102.7788289585205,7342.173394534273,6421.003073459991,6968.01539365317,7674.281394067597,8673.591280847948,8749.02375172644,7538.536359921909,9317.155200651565,10024.54356162085,12259.877503443637,13263.32812776992,
Mongolia,MNG,Asia,Upper middle income,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,1235.1442249762686,1325.4668053661317,1429.6255180082792,1490.212976347463,1119.713884660754,1137.9076473031162,1469.4217637891422,1493.2823808582164,1543.335555210929,1683.924328624861,1220.1712766413657,1098.6801744554857,607.8134246627973,354.89861308770054,422.86434938304143,652.6745628491504,595.5810149554,515.2980049473156,483.8780660748705,448.6603683375333,476.0275508271704,524.453483552485,570.2492132483989,643.1680689216577,794.1545520018152,994.9001091324096,1329.8917957905269,1627.6878774335903,2127.426785947373,1703.3275679001902,2625.21881402433,3736.042014550773,4328.890019056554,4340.143105444494,4126.239758005238,3838.921269899843,3619.9002638379216,3645.9670866955134,4107.6428852846775,4347.54610314873,4001.251930777028,4517.61578018785,4993.514874634954,5838.631080839024,6750.630115772402,
Northern Mariana Islands,MNP,Oceania,High income,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19227.889424660814,18938.872838996653,18924.58318996528,17015.748789171506,16314.557859002667,15914.219304049811,16430.446194225722,14369.633981021238,14771.403745539925,13598.716609461277,14013.600330615773,14632.851889760794,15945.417608953963,17665.100749310866,24225.47416934197,31225.6049960968,26509.362837989283,24496.6652122421,18220.83824272008,19455.50139423998,23785.75459004297,,,
Mozambique,MOZ,Afrika,Low income,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.7080924844444,205.5852160620939,205.18984420869864,196.76314317564572,191.82609686140609,244.3626510124979,287.5320914753888,320.12512172329184,354.40624572371087,327.1262397915697,304.7921386219133,313.88666172119804,339.4887378006477,400.0569731615448,436.77385616738417,457.4876478331826,507.8749239143042,592.1591111841216,547.6971441936511,496.18583939265926,618.1764928678903,685.6857481995128,686.505672517351,697.1426804441226,610.5637747065892,441.4897348190715,470.9385630519602,517.5072602581007,519.0925509136196,462.4338764799215,509.90782947555147,578.251663751351,622.0002976828226,656.7768246373056,
Mauritania,MRT,Afrika,Lower middle income,GDP per capita (current US$),NY.GDP.PCAP.CD,,188.1584015977393,188.99514661276933,188.24934804798696,244.29459969752432,269.96216582314054,273.6043627319116,281.53337744675565,300.94152952866034,276.59826771185834,281.327175871626,295.9939270213312,335.23154288786003,409.7211387853108,494.2884082903366,550.6625832417803,589.237667658903,590.2266984132174,577.7427774768319,664.3836190427778,710.9189525305338,728.7965218220947,710.2188688423896,725.1745225106682,649.6811865096734,593.2196544213023,677.3633238789013,745.787178962507,762.4239180168455,762.2755806374748,772.0330921402192,1061.6770428526363,1036.4743780857648,849.6203016966615,864.5994783654526,904.7191700710424,904.1208797981424,859.2839581757596,821.2663785519374,781.3370335631973,680.9110618797781,651.8178401997768,648.8796439348624,732.0178208126755,823.554457141893,998.96583416747,1300.6036798865928,1405.1501620336849,1635.5630623124007,1435.430108118934,1659.9636970545478,1931.199755254651,1859.1173324764088,1934.2410306471409,1713.008652642339,1554.9489787178247,1565.7657572269577,1615.0040132732322,1722.9352885407272,1767.0727106209977,1795.7645956671436,1947.789183833133,1960.352400774235,2135.78187606359,2110.120369381871,
Mauritius,MUS,Afrika,Upper middle income,GDP per capita (current US$),NY.GDP.PCAP.CD,238.25103343749413,281.6830814486366,282.342386236302,353.1135476115104,297.2843802115606,305.4769728076501,295.95504167344143,304.16394958550694,258.73405189623736,272.7132561636288,271.33874698039347,299.6048018320258,373.996570209941,467.4802184962618,762.9407586702791,754.8332814724017,787.0982259625891,905.9496387478696,1102.3475369197408,1292.2014302482046,1187.351570804116,1180.8407093743822,1101.159205273914,1103.091245801366,1041.8325237801605,1068.6735931609912,1441.714528377143,1839.7910956542207,2073.592387871892,2103.488026944579,2539.928464674518,2705.26648158805,3013.237063371673,3013.8331379049214,3240.3862466270243,3648.016496222559,3951.944946493357,3695.736688443267,3641.6214256408616,3745.696250698308,3981.983432495823,3908.556949274354,4073.060530559032,4858.265755497474,5460.608001841983,5354.029742606423,5784.224918830265,6677.349624486084,8140.508085958952,7426.886456175929,8113.176707402124,9324.24232310496,9421.525140982249,9877.138659588343,10490.331556385292,9630.543783750698,10095.122557415598,10986.70340930054,11818.748061927196,11568.253339982366,9135.84773751062,9177.711959730132,10246.501745555295,11269.96844621386,11990.77989448369,
