Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Australia,AUS,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.110763549805,155.594390869141,153.576126098633,136.105545043945,144.056564331055,137.490737915039,135.526565551758,133.277267456055,134.099243164062,131.931564331055,
Austria,AUT,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.8608627319336,98.9512710571289,99.3974533081055,99.2856369018555,100.199432373047,100.416679382324,100.102569580078,100.126129150391,100.594093322754,100.263969421387,99.6729583740234,100.108726501465,101.173210144043,101.304809570312,101.411582946777,100.227989196777,100.337898254395,100.692596435547,101.543632507324,101.690559387207,102.307662963867,101.458000183105,100.504371643066,100.622657775879,
Azerbaijan,AZE,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0853181521079,82.9176205382172,82.762274922741,83.1376553563209,83.4386600193183,84.8098586425184,86.5856935803605,89.2625164667822,108.488781124,107.863960509557,91.365513501165,91.4106367606057,90.9530364179442,92.7402972401367,91.1228035886648,
Burundi,BDI,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,1.69605004787445,1.7769900560379,1.39962005615234,1.73073995113373,2.09219002723694,2.27378988265991,2.24475002288818,2.37529993057251,2.46285009384155,2.4968900680542,2.73457002639771,2.89607000350952,2.75788998603821,2.91128993034363,3.18098998069763,3.38247990608215,3.73199009895325,3.90317010879517,4.30228996276855,4.60391998291016,5.19403982162476,5.52936983108521,6.10045003890991,,,,,,,,9.41998958587646,9.92739963531494,10.2563495635986,11.8093099594116,12.9770698547363,14.3381099700928,15.3361196517944,,20.8934001922607,23.7647094726562,26.7943801879883,29.5732898712158,34.2124507321275,40.2641258748146,43.9351929825496,47.4715342848197,48.2243487332289,46.330394174756,41.8352417514484,44.9151717353101,,,,,23.1256008148193
Belgium,BEL,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.946166992188,157.648773193359,158.87922668457,151.638092041016,157.343399047852,158.685104370117,159.439895629883,160.468811035156,159.661544799805,160.66047668457,159.349304199219,160.110534667969,161.845886230469,162.421981811523,164.079818725586,160.689270019531,158.670288085938,156.509765625,156.635375976562,151.727508544922,143.163513183594,142.918075561523,142.960266113281,,
Benin,BEN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,4.0755500793457,4.88382005691528,5.97448015213013,6.59416007995605,7.63440990447998,7.92439985275269,8.40485000610352,9.18058013916016,9.87539005279541,11.2798700332642,14.0813703536987,16.8068695068359,19.3123397827148,18.3752899169922,17.3734798431396,14.9980697631836,13.8815498352051,,,,,,,,,,,,19.2567005157471,20.0005397796631,21.7104396820068,23.5846691131592,24.9001197814941,26.7041492462158,,,,,,,45.7294692993164,,52.0378494262695,52.5952682495117,55.1333084106445,55.2945899963379,,,,43.9858703613281,44.2737998962402,43.5606498718262,,,
Burkina Faso,BFA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,1.3445600271225,1.3668999671936,1.44518005847931,1.67333996295929,1.74807000160217,1.78524994850159,1.93594002723694,2.01066994667053,2.12760996818542,2.4734799861908,2.63835000991821,2.92724990844727,2.95922994613648,3.17685008049011,3.77155995368958,4.48827981948853,5.10592985153198,5.72839021682739,6.50735998153687,6.78861999511719,7.12624979019165,7.33198976516724,7.73708009719849,8.05136013031006,,,,,9.29944038391113,9.85589981079102,10.0396404266357,,11.2848196029663,12.3676996231079,13.3723297119141,14.1544599533081,15.2793703079224,17.9947395324707,19.4353504180908,21.1780201888507,23.1764371916742,25.2399681000378,27.6008880705968,29.5668744354491,32.8931343608996,34.9336280775566,37.1627510802261,39.6278467471779,40.0770460332282,39.2540084845692,38.1480312365517,33.6212866168282,30.8551216331757,29.9905774531085,
Bangladesh,BGD,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,18.770450592041,,,16.5570602416992,16.6743297576904,,16.9423198699951,18.8754196166992,16.7868995666504,,20.1548004150391,20.423620223999,19.8446998596191,19.3086490631104,19.5772895812988,19.4372291564941,19.3137493133545,19.8893508911133,,,,,,,,41.9298782348633,45.0674591064453,46.7210006713867,48.4609718322754,49.6199493408203,49.5259017944336,46.3084297180176,45.1695098876953,45.7007904052734,46.4658813476562,44.5729598999023,48.1255798339844,49.5031106793162,49.7515496494472,51.6718482971191,55.6214332189314,,59.4217414855957,64.1664546117285,62.3408639225315,65.2714888764112,65.1185413488915,66.4329548486639,66.8282318620991,67.0384586440383,65.9856598598849,64.2997191043961,
Bulgaria,BGR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.9440765380859,83.9819869995117,88.118782043457,90.5342712402344,91.3667678833008,92.4120101928711,93.1541595458984,92.3840713500977,92.5213775634766,94.1819229125977,96.4361267089844,95.3903503417969,100.78581237793,104.942199707031,103.889343261719,103.003921508789,103.46102142334,104.043922424316,102.656936645508,101.354942321777,98.7087631225586,96.6720733642578,95.6239624023438,94.7816314697266,
Bahrain,BHR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,42.3922500610352,41.0688400268555,40.4124298095703,41.545108795166,42.8202514648438,43.1158714294434,44.860969543457,49.2526702880859,52.5561714172363,55.7067718505859,61.7102394104004,64.9738616943359,73.5944900512695,71.5131072998047,75.4793472290039,80.5029220581055,83.2659378051758,84.5710906982422,85.3340530395508,82.7652893066406,94.7738800048828,94.1440811157227,91.7564697265625,90.8866806030273,90.1035079956055,89.6896591186523,88.2741622924805,89.3260879516602,88.5614624023438,91.4384078979492,92.7467269897461,85.6890182495117,81.412971496582,80.4924011230469,81.2799224853516,83.5526885986328,,89.0208892822266,90.1288833618164,90.1969414818577,93.2938990893653,98.4732914840696,107.610472634995,104.203846916518,100.303914816394,100.583649344321,100.923412884105,100.701887411111,102.128281941881,,,103.393222951005,104.392938701638,98.8139181413527,
